"group","WATER_2006","APR_MAY_07","SUMMER_07"
4,36,11,22
4,39,10,24
4,40,12,16
1,62,27,50
1,29,10,21
4,62,23,40
4,129,24,58
4,134,21,66
4,122,42,56
4,26,11,23
4,57,7,18
4,54,13,35
4,39,8,15
4,39,10,23
4,59,30,44
4,74,4,44
3,104,25,47
4,29,10,20
4,48,5,22
4,38,8,17
4,203,61,97
4,67,18,38
3,31,10,17
4,29,10,29
4,25,7,17
4,100,16,71
4,25,9,16
4,57,13,20
2,33,14,22
4,32,11,50
1,32,5,7
4,137,23,97
4,55,12,35
4,42,12,32
4,31,10,2
4,32,3,30
4,23,6,13
2,51,14,9
4,44,18,25
3,100,9,24
4,33,11,20
2,36,11,22
1,50,12,31
2,60,14,53
3,46,14,24
2,58,15,24
3,48,15,44
4,50,9,39
3,36,5,25
4,45,10,33
4,52,9,23
2,38,18,30
4,25,11,1
4,25,10,19
1,72,31,50
4,27,5,16
3,39,9,21
4,108,11,55
4,46,8,20
2,52,6,36
4,33,13,19
4,23,6,17
1,22,9,18
4,28,7,27
4,42,14,25
3,33,9,33
1,38,15,15
4,36,13,26
4,46,7,15
1,55,8,20
4,26,7,14
1,41,12,30
3,176,44,87
4,24,6,16
2,47,5,24
3,46,10,35
4,105,22,65
1,151,28,59
4,189,45,134
4,82,22,42
4,27,10,18
4,34,10,22
4,39,12,27
4,30,8,14
2,57,17,32
4,78,11,41
4,61,14,43
1,26,8,11
1,154,38,163
4,86,17,90
3,29,11,22
4,88,7,87
4,41,12,12
4,88,13,51
1,100,48,22
4,60,21,46
4,25,7,16
2,21,6,18
4,62,11,29
1,109,23,55
4,84,7,64
2,35,13,28
4,34,14,2
4,42,12,33
1,59,30,47
4,29,13,27
3,30,8,29
4,48,15,22
4,31,9,14
3,34,14,24
4,39,0,0
4,44,32,34
4,42,10,11
4,35,14,28
2,24,8,18
4,70,22,56
4,44,15,30
3,57,12,27
1,39,16,25
1,25,9,12
3,160,20,116
4,37,7,14
1,64,26,40
4,39,8,21
4,67,25,55
3,53,4,10
4,63,19,35
4,29,8,17
4,43,13,25
1,33,10,41
4,74,15,43
4,30,9,17
2,64,18,27
2,29,9,15
3,40,10,25
4,41,12,36
4,36,19,33
4,30,11,59
4,51,13,28
4,64,18,42
1,40,8,19
4,54,9,5
3,109,17,42
4,92,16,48
4,42,12,38
1,44,14,33
4,40,10,27
4,46,19,25
4,26,13,20
3,26,11,16
4,27,9,21
2,36,10,24
4,93,28,40
4,221,14,26
4,44,12,30
2,34,10,23
4,42,3,4
4,63,20,40
4,73,29,44
2,59,14,52
4,71,18,58
4,133,8,46
4,49,12,21
4,76,21,67
4,41,11,18
3,38,7,14
4,39,10,31
4,48,15,24
2,36,10,19
4,113,20,94
4,35,14,30
3,25,13,35
4,45,21,40
4,32,9,17
4,27,8,16
2,82,21,61
4,38,10,20
4,32,10,22
1,67,24,44
4,47,16,27
4,26,7,18
4,48,12,31
4,31,11,15
4,80,25,40
4,29,9,27
4,31,11,22
4,29,7,16
1,51,4,8
2,25,2,16
3,52,13,31
4,27,7,12
4,22,3,16
2,35,11,26
4,132,6,62
2,32,10,19
3,22,6,13
1,46,10,21
4,80,36,60
4,157,43,76
1,131,37,63
3,63,21,41
3,124,40,80
1,39,5,25
4,39,11,25
4,120,30,75
4,24,5,18
3,53,16,33
4,28,10,13
4,40,15,28
1,26,5,9
4,29,10,15
4,73,24,50
4,25,14,88
4,45,26,38
4,53,10,29
4,43,8,13
4,53,13,38
1,34,13,21
3,79,9,40
4,29,5,21
4,78,18,36
4,40,12,36
4,77,22,46
3,30,11,37
4,34,15,2
2,112,15,35
2,42,12,24
2,31,8,16
1,35,2,6
4,30,11,19
2,33,13,23
2,56,11,25
1,40,8,21
4,28,7,18
4,43,9,24
4,34,7,28
2,37,22,19
4,47,12,23
4,97,38,64
4,45,15,38
4,83,27,59
1,42,12,27
4,63,19,42
1,30,9,17
4,25,7,15
3,32,7,28
4,71,10,58
4,69,16,50
2,140,18,86
4,169,20,46
4,71,18,36
4,49,16,42
2,60,12,33
2,86,25,49
4,30,9,20
2,46,13,24
4,40,11,22
3,27,7,10
4,30,12,20
4,56,18,44
4,50,14,32
3,35,13,23
4,33,16,23
1,38,6,27
4,49,11,25
4,68,25,51
4,71,25,70
1,79,15,38
4,27,11,19
4,60,11,28
1,33,9,20
2,73,17,44
4,44,11,21
2,40,14,42
4,66,15,80
4,114,28,77
4,88,30,62
4,122,32,68
4,59,24,32
3,25,7,19
4,88,19,87
4,79,10,12
1,24,7,15
4,27,6,17
3,43,8,35
4,51,14,23
4,72,19,20
4,30,11,19
1,46,18,45
4,49,15,35
1,37,4,8
4,95,20,29
4,49,12,29
4,157,43,99
4,41,21,33
1,26,8,13
3,30,8,18
4,83,23,92
3,91,51,69
1,30,11,30
1,38,8,26
1,94,40,61
4,118,19,86
4,147,13,53
3,28,12,23
4,25,9,23
3,31,10,19
4,95,9,20
1,43,12,23
1,46,14,18
2,34,11,23
1,63,17,47
4,40,14,33
4,32,8,19
4,46,4,11
2,25,9,14
4,184,30,126
3,68,22,48
4,116,23,68
4,85,11,29
4,107,20,39
4,47,13,20
1,55,18,31
4,28,7,13
4,34,9,89
4,30,10,21
4,52,14,26
2,30,9,14
4,184,32,131
4,107,13,36
4,82,21,49
4,23,7,13
4,31,10,20
4,46,11,29
1,66,17,42
4,52,7,22
2,29,8,17
4,123,23,79
4,29,4,14
4,52,18,43
4,55,12,24
4,42,16,43
4,43,11,27
4,47,11,32
4,36,8,20
4,39,16,68
4,157,22,66
2,84,8,69
3,26,8,16
4,27,11,22
4,69,13,64
1,24,23,76
4,31,8,25
4,125,20,73
4,71,9,31
3,69,21,43
3,45,14,25
4,57,15,37
4,75,10,19
4,79,25,84
2,22,0,27
4,29,9,11
4,47,15,22
1,39,17,31
1,50,13,25
4,34,18,25
1,142,45,52
4,46,20,40
1,67,14,51
4,43,10,18
4,44,12,26
4,39,10,20
4,48,9,26
3,48,9,19
4,55,43,77
4,25,8,13
4,58,17,35
4,26,9,17
4,24,5,14
1,23,6,13
4,46,8,19
4,64,34,62
4,29,10,28
4,81,18,59
2,49,7,16
3,131,31,71
4,99,25,54
4,76,12,27
4,88,19,62
4,56,17,37
4,80,28,42
4,48,13,34
4,27,12,10
4,68,18,59
4,119,15,53
2,27,7,15
4,53,12,32
4,26,4,23
4,58,10,25
4,86,21,32
1,40,2,19
3,75,15,33
3,91,17,34
4,72,11,46
1,57,12,36
3,38,21,24
4,52,14,49
3,78,36,131
2,55,22,27
4,133,8,54
2,35,14,27
2,50,7,27
1,148,21,102
4,28,6,27
1,27,6,27
4,68,26,68
4,29,9,23
4,70,25,65
4,53,22,53
4,49,8,14
4,35,10,30
4,41,15,23
3,43,28,25
4,41,7,9
4,123,31,68
4,57,28,33
1,29,10,23
2,35,16,19
4,50,17,27
4,36,16,25
1,33,11,17
4,33,7,22
3,94,16,63
4,33,6,16
4,55,9,12
4,27,11,15
1,75,32,70
4,84,24,48
4,66,14,54
3,30,8,22
3,30,17,27
4,130,28,96
4,33,15,30
3,53,8,0
4,51,20,28
3,49,10,21
4,26,3,8
4,95,16,48
1,46,16,33
4,45,9,26
4,40,21,34
3,66,19,17
3,41,20,24
4,39,18,33
4,116,18,65
4,54,10,40
4,47,17,31
2,46,13,25
4,75,30,14
3,142,22,153
4,50,13,17
4,89,38,51
4,27,8,15
4,42,9,20
4,35,10,17
4,24,7,14
4,60,11,34
4,41,11,27
4,89,27,52
3,52,9,21
4,40,11,26
4,44,11,34
4,55,14,31
3,26,8,15
3,109,11,29
4,103,21,35
4,26,8,23
4,26,5,9
4,28,1,14
4,48,14,4
1,41,0,38
4,47,17,39
4,28,13,23
3,70,28,36
4,40,17,38
2,42,12,25
4,43,17,37
4,78,28,54
4,123,18,59
1,24,9,25
3,92,35,56
1,70,13,42
2,29,3,8
4,72,20,41
4,69,23,53
4,26,5,16
4,40,17,35
4,45,12,28
2,67,14,29
4,104,36,51
4,51,21,38
4,52,14,48
2,64,29,27
4,28,8,13
4,192,48,146
4,56,9,26
2,160,40,114
4,67,24,54
3,30,11,19
3,36,7,28
4,92,22,42
4,79,29,52
1,95,47,61
1,38,12,25
4,67,17,33
4,48,12,18
4,102,17,67
4,30,9,17
4,30,10,19
4,45,12,22
4,106,17,35
1,37,27,20
3,43,17,28
2,207,94,143
4,38,11,25
1,65,20,48
4,59,13,19
4,55,17,28
4,89,14,73
2,82,38,67
4,43,13,27
4,35,11,19
3,26,8,18
4,30,11,13
4,101,47,103
4,80,12,17
4,42,14,33
1,88,10,17
3,30,8,24
4,76,12,71
4,58,18,43
4,56,19,58
4,24,7,15
4,46,15,34
4,31,7,38
2,153,25,40
4,39,12,34
4,81,16,40
2,29,2,24
4,38,37,20
3,38,12,20
2,61,13,31
3,48,16,24
4,36,16,28
4,46,13,33
4,74,28,50
4,26,0,3
4,27,5,10
3,28,4,14
4,50,13,44
2,41,12,22
4,43,12,25
4,60,24,50
3,132,34,84
2,148,42,89
3,64,20,35
4,70,22,53
4,47,16,64
4,51,12,36
4,37,20,25
4,50,16,25
4,51,15,44
4,53,14,87
4,39,8,24
4,53,27,44
3,78,15,29
3,26,10,18
4,77,15,46
4,32,9,18
3,43,13,28
4,48,14,97
3,64,16,14
4,23,9,15
4,202,53,127
1,70,16,32
4,43,5,20
3,38,9,29
3,58,21,53
4,38,13,24
2,131,28,84
4,94,14,59
4,96,11,23
4,42,6,4
1,28,8,17
4,63,24,42
4,42,11,24
4,99,27,55
3,73,15,45
3,121,50,51
4,126,21,47
4,55,5,22
4,131,22,119
3,39,9,33
1,71,18,48
2,63,14,53
4,52,7,19
4,32,7,28
4,27,8,16
4,55,12,49
3,82,30,90
4,45,12,48
4,40,6,13
2,35,15,19
4,53,17,47
4,61,73,45
3,34,11,44
3,83,20,25
4,33,9,16
4,41,22,18
4,47,9,29
4,26,6,14
4,207,41,88
4,26,17,45
2,141,20,46
2,45,11,20
1,39,15,26
2,34,10,18
4,39,13,29
2,47,15,31
4,100,14,43
4,49,15,32
4,48,14,36
2,83,6,38
4,28,42,85
4,74,18,66
3,48,13,33
4,27,7,16
3,34,10,17
4,52,10,28
4,141,32,33
2,41,10,8
2,112,9,67
2,66,16,42
3,72,10,54
1,44,13,31
4,60,15,21
4,79,7,60
4,129,18,52
4,98,4,98
4,99,31,74
3,61,21,35
4,53,12,28
1,76,12,26
2,44,13,21
4,93,22,57
1,37,24,46
1,52,17,33
4,61,16,42
4,41,12,29
4,82,20,35
4,35,8,0
4,25,7,20
4,30,17,29
4,58,18,33
4,61,16,38
4,63,19,39
3,45,17,33
4,43,14,27
4,63,12,40
4,24,13,15
3,47,11,32
1,46,8,28
4,30,10,17
4,25,9,20
1,126,33,46
3,42,13,24
3,69,19,34
4,41,10,16
4,82,15,58
4,54,16,43
4,117,40,74
1,72,21,44
3,87,20,28
3,32,12,20
4,28,11,21
4,47,12,28
4,72,20,64
4,70,25,45
4,49,13,37
4,63,5,32
4,34,12,23
4,26,9,8
3,33,23,24
1,23,12,10
4,42,11,32
4,102,16,62
3,53,18,33
4,51,11,32
3,46,13,29
4,35,11,20
4,42,13,26
4,29,3,4
4,72,33,51
4,70,18,62
4,73,15,42
3,150,42,125
3,104,39,99
3,49,3,11
4,104,18,82
4,63,10,43
4,63,30,30
4,55,10,32
1,42,17,27
4,57,12,30
4,25,8,18
4,31,7,15
4,31,18,31
4,38,10,19
4,38,15,26
4,96,29,74
4,54,15,24
3,52,16,15
4,62,22,36
4,25,9,18
4,51,9,12
4,29,10,24
4,78,14,32
4,35,10,34
4,24,8,20
3,160,8,68
2,24,8,15
1,43,10,23
1,54,11,45
1,96,10,36
4,64,16,46
4,54,19,35
2,47,19,28
1,56,1,11
4,94,23,62
4,90,33,64
1,59,11,26
4,92,26,55
1,57,22,45
2,66,15,45
4,124,32,88
4,24,6,9
4,30,9,23
2,56,22,40
4,26,10,23
2,44,24,41
2,100,13,44
4,59,8,46
4,36,7,17
4,65,1,8
4,58,15,28
1,95,20,37
3,43,31,58
4,106,14,46
1,31,8,12
4,66,21,58
4,38,11,25
4,58,20,43
4,27,10,22
4,28,7,14
4,31,11,34
4,31,6,13
4,37,7,23
1,49,10,19
1,35,12,21
4,51,11,34
4,31,14,25
4,94,21,62
4,61,22,29
3,50,30,58
4,32,4,35
1,92,15,20
3,31,5,22
4,61,20,30
4,78,21,71
4,26,10,27
4,117,13,28
4,86,20,75
4,26,10,17
4,77,11,25
4,150,8,49
3,148,40,126
4,121,41,74
1,60,14,19
2,24,7,18
2,63,13,30
4,52,13,19
4,41,16,35
4,87,19,66
4,90,19,55
4,61,11,19
4,56,15,36
4,26,11,22
4,157,29,84
1,38,7,16
3,35,10,17
4,82,6,44
4,67,20,32
4,87,33,83
4,61,15,30
3,83,22,44
4,69,9,47
4,38,12,21
4,76,20,42
2,70,14,68
4,49,12,39
4,50,14,35
4,176,32,56
2,95,51,41
4,36,16,40
1,153,44,98
1,38,8,22
4,24,5,14
4,67,18,26
4,26,7,17
1,41,13,34
4,30,7,0
4,30,10,18
3,65,24,42
4,78,17,42
4,44,10,26
4,178,9,52
1,50,11,44
4,57,19,44
1,29,8,19
4,48,12,25
2,40,12,29
4,47,12,21
4,31,2,14
4,47,7,16
3,101,21,64
4,110,20,57
4,49,13,19
4,30,9,16
4,38,11,10
4,42,16,26
2,66,37,74
4,97,28,102
4,26,16,14
4,60,19,33
4,46,18,26
4,61,26,54
2,32,8,24
4,33,13,50
4,77,16,48
1,28,8,17
3,31,13,17
4,38,11,29
4,27,8,18
4,25,8,16
4,39,11,20
4,39,8,22
3,40,17,20
4,41,18,26
3,154,41,76
1,120,15,90
4,64,20,38
4,151,24,36
1,60,17,26
1,25,12,16
4,77,18,55
4,37,11,20
3,29,13,16
2,88,21,51
4,103,60,54
3,46,14,15
4,49,18,52
3,44,9,26
4,24,9,26
4,38,11,29
2,26,7,15
4,28,7,18
4,75,29,52
4,28,8,18
3,66,21,34
4,57,14,28
4,29,10,22
4,26,7,17
4,424,128,224
4,26,8,15
4,106,37,54
4,357,76,190
4,42,10,32
1,23,9,14
4,33,10,17
3,53,28,27
4,54,9,27
4,30,9,31
1,239,5,23
4,39,13,27
4,68,18,39
4,70,14,66
4,61,1,1
4,113,33,80
4,51,16,30
4,84,42,148
4,136,10,38
4,73,23,27
4,25,10,16
2,95,16,44
4,145,20,98
4,44,11,14
4,68,24,45
1,31,11,15
4,41,9,18
4,57,17,34
4,40,11,21
4,25,11,14
1,39,5,15
4,34,12,25
4,68,25,57
4,28,17,32
3,28,8,15
4,110,24,59
3,51,18,45
4,58,10,40
1,28,9,12
4,82,19,40
4,35,9,21
2,47,9,23
4,38,5,18
1,81,31,75
4,61,20,36
4,50,26,36
1,51,12,30
4,66,4,14
1,68,18,35
3,105,27,51
4,53,16,41
4,89,29,74
4,71,18,36
4,35,12,23
4,42,11,27
4,87,9,34
4,57,16,45
4,66,19,24
2,24,10,22
4,60,5,25
4,164,38,118
4,48,14,19
1,106,12,55
4,85,20,63
4,48,13,33
4,103,22,71
4,54,17,47
4,42,23,26
4,39,6,15
4,66,16,47
3,60,16,42
4,99,6,28
4,28,8,20
4,109,35,76
3,25,7,23
3,98,20,38
2,50,14,34
4,53,14,27
1,22,6,14
4,39,11,26
4,43,27,24
3,34,11,20
4,58,25,31
4,116,44,70
3,31,8,20
4,52,14,39
4,54,18,28
4,24,9,20
1,38,10,25
4,27,9,15
3,28,6,15
3,103,30,65
4,24,6,21
1,35,8,15
4,47,17,21
4,38,12,26
1,31,18,19
4,26,12,21
4,46,12,47
4,73,15,49
4,53,22,59
4,84,24,56
1,48,11,24
4,128,32,62
4,42,14,26
4,44,10,79
3,29,6,19
4,57,13,38
1,34,10,21
4,37,11,20
1,81,19,46
4,36,4,20
4,135,45,106
4,143,40,73
4,135,57,123
4,55,7,24
2,60,13,31
2,31,5,13
3,24,4,17
3,56,11,41
4,67,11,65
4,22,4,10
4,24,6,12
3,88,34,47
4,42,12,28
4,120,42,85
4,159,27,46
2,60,14,33
3,115,39,44
4,35,9,25
2,69,15,35
4,23,8,20
4,61,25,43
3,24,8,17
2,100,23,80
4,48,14,35
3,48,10,34
4,119,38,101
3,41,7,17
3,36,16,27
4,40,11,22
3,49,2,7
4,62,6,44
4,33,8,19
2,40,8,21
3,56,20,35
4,52,22,38
4,75,13,36
4,40,24,85
4,33,11,23
4,77,13,62
4,29,7,27
4,70,12,65
4,37,0,0
2,35,17,29
4,34,6,18
1,25,5,11
4,73,16,85
4,154,47,77
3,29,18,33
4,55,12,43
4,61,25,22
4,20,9,22
4,68,9,35
1,34,9,19
4,74,25,47
4,92,9,49
4,30,9,18
4,80,4,0
3,139,18,86
4,93,10,25
3,88,9,18
4,54,13,26
1,34,12,16
4,92,36,64
4,27,18,50
3,29,10,21
1,160,6,49
2,71,9,18
4,57,21,42
4,140,27,77
2,45,11,16
3,73,19,29
1,107,28,54
2,103,21,44
4,43,4,1
1,56,13,44
4,48,14,32
4,43,7,18
4,33,12,16
4,43,12,5
1,86,12,55
4,67,12,47
4,40,19,45
2,98,11,15
3,38,14,22
4,24,9,20
4,47,11,27
4,23,7,10
4,29,11,16
3,47,17,41
4,86,27,16
4,71,13,45
4,126,26,126
4,47,15,38
2,115,20,92
3,44,10,21
4,28,9,16
3,46,10,22
3,52,12,29
4,110,33,71
4,34,13,19
3,37,9,32
4,31,11,20
1,43,7,26
4,64,8,23
1,43,9,22
3,56,18,53
4,57,20,47
1,63,14,31
4,110,14,36
4,30,9,22
3,77,13,24
4,76,24,45
4,21,7,14
4,48,15,33
4,53,15,50
3,42,11,30
4,32,11,20
4,116,14,18
4,139,27,99
2,148,12,104
4,24,8,26
1,25,5,10
4,56,15,37
4,187,65,167
1,34,8,19
4,30,10,22
4,57,20,38
4,36,11,21
4,58,17,42
4,26,7,15
4,59,13,19
4,86,19,52
4,105,13,135
1,82,14,50
1,55,11,36
1,38,13,22
2,29,4,8
2,41,11,22
3,42,10,17
4,64,20,23
4,30,7,21
4,45,13,26
4,72,25,69
4,55,5,11
4,28,5,13
4,32,9,22
4,67,30,27
4,107,25,83
4,94,14,43
4,83,19,34
2,88,24,65
4,108,29,74
4,72,27,31
4,112,26,45
1,48,18,35
4,51,13,23
4,41,13,30
4,59,15,35
4,48,18,35
1,37,10,2
3,27,9,18
2,42,5,18
2,57,8,18
4,42,11,21
4,34,9,27
4,38,30,35
3,24,7,14
4,149,21,139
4,47,22,28
4,133,21,49
1,45,14,28
4,34,10,30
4,31,9,23
3,62,15,52
4,48,7,22
4,49,17,32
1,43,8,16
4,131,24,72
4,69,11,45
2,60,13,51
1,43,18,59
4,41,9,21
4,42,13,26
4,55,12,38
2,167,27,149
4,36,10,23
3,31,4,21
4,29,11,26
3,65,13,29
4,163,66,131
4,31,12,17
4,25,4,20
4,25,5,10
4,38,18,35
1,41,12,30
3,39,12,19
4,40,10,24
4,63,17,27
1,45,14,27
4,36,10,38
3,29,11,30
2,37,11,26
3,47,11,24
1,53,14,26
4,77,21,45
4,35,9,23
2,58,27,33
4,45,10,22
2,46,12,22
2,42,10,33
4,265,13,73
3,79,22,49
4,28,18,23
3,26,9,13
4,26,7,15
4,114,29,54
4,31,7,13
4,30,9,23
1,50,15,29
4,132,44,77
4,83,3,5
4,47,13,22
4,57,15,36
4,59,8,13
4,24,6,18
4,46,19,25
4,23,5,26
1,169,29,78
4,54,18,30
4,93,9,24
4,23,7,18
4,22,10,14
2,49,0,16
4,53,19,59
4,34,11,27
4,48,15,34
4,47,13,43
1,41,13,23
3,58,7,10
4,45,15,34
4,40,12,40
4,53,22,48
4,200,19,47
4,122,23,84
4,45,11,22
4,44,7,19
1,40,9,18
3,58,4,26
3,73,22,52
1,72,18,47
4,42,15,30
4,52,16,24
4,45,12,19
4,113,22,57
4,50,29,36
4,77,25,33
4,31,8,14
4,41,14,25
3,34,12,22
1,101,38,76
4,37,12,26
4,46,14,47
2,47,19,30
4,30,9,19
3,33,9,16
2,37,11,26
4,57,29,36
4,54,12,27
3,26,10,20
4,42,9,21
2,50,11,18
4,25,8,50
2,69,16,30
4,31,10,19
4,78,44,39
4,128,28,79
1,29,0,18
4,45,12,34
3,41,4,3
3,28,8,18
4,28,9,22
2,57,13,26
4,68,18,57
4,28,6,12
2,53,11,40
3,52,13,34
4,37,12,21
2,44,7,20
1,25,12,18
4,43,9,21
4,29,7,15
4,54,10,21
4,29,9,31
4,59,14,34
4,33,6,17
4,84,35,86
4,69,20,42
3,30,6,10
2,46,24,22
4,53,19,33
4,32,11,23
4,32,26,19
4,88,20,65
3,45,14,26
4,150,8,76
2,30,13,19
3,39,12,21
1,130,23,84
2,32,13,37
3,139,19,53
4,57,29,14
4,65,25,28
4,119,45,46
4,26,4,11
4,112,28,56
4,28,12,30
2,35,11,20
4,42,9,20
1,48,10,15
4,47,19,30
4,42,12,23
4,85,53,104
3,162,57,137
4,97,26,17
3,126,27,61
2,56,11,27
4,84,14,26
4,41,13,24
2,74,9,18
4,29,7,17
1,98,30,93
4,54,13,35
3,127,18,105
4,63,15,39
4,65,13,47
4,49,38,55
4,57,17,38
4,57,12,39
3,40,10,40
4,32,8,17
4,56,16,40
4,43,13,19
2,50,10,33
1,30,14,20
4,120,44,96
1,88,33,47
4,236,59,141
4,43,12,30
4,49,11,43
4,41,9,28
3,43,11,16
3,46,16,26
4,29,5,14
4,50,16,29
3,24,9,22
3,35,11,34
4,44,15,14
4,45,15,32
4,51,14,35
2,98,25,50
4,54,10,29
4,34,24,67
4,60,25,34
4,93,24,77
3,84,17,38
4,92,25,70
4,24,6,11
4,64,16,38
4,30,7,16
2,32,7,18
4,28,17,26
4,61,25,61
4,100,4,62
4,41,4,9
3,150,45,114
4,47,28,20
1,67,10,21
4,31,14,28
1,50,14,29
3,55,12,28
4,27,7,25
4,29,9,32
4,67,19,48
4,85,21,57
4,60,13,48
4,67,13,43
4,49,10,32
4,29,5,14
4,31,5,16
4,43,16,25
2,54,14,35
4,108,22,55
4,37,10,29
4,94,21,73
2,38,10,22
1,26,5,5
4,25,5,18
2,43,17,27
4,25,8,22
4,49,11,46
4,33,9,30
4,83,21,60
1,24,8,0
4,27,5,14
4,53,15,34
4,43,6,22
4,37,10,22
4,93,18,81
4,99,15,32
4,37,6,48
4,31,15,33
4,36,11,25
2,53,17,38
4,67,12,55
4,48,10,18
4,97,26,72
1,29,9,16
4,95,24,59
4,55,13,91
4,40,13,25
4,58,21,39
1,126,11,59
4,132,41,91
2,92,16,85
4,63,13,30
4,65,9,46
4,36,9,27
4,31,11,19
1,53,13,26
2,29,9,24
3,99,18,25
1,103,15,59
2,46,11,43
4,48,17,37
4,89,18,50
4,46,4,9
4,50,17,32
1,37,7,26
3,47,19,37
1,27,8,19
4,41,11,11
3,41,12,21
1,76,24,111
3,67,11,30
1,93,18,50
4,125,17,69
4,75,19,46
4,31,10,26
4,54,28,33
2,49,18,33
4,59,12,36
1,34,6,25
4,79,10,47
4,94,39,118
4,71,27,67
4,135,30,118
4,42,5,38
4,30,15,27
1,37,15,27
2,67,18,41
2,193,25,66
4,53,15,32
4,32,11,18
3,74,23,33
4,50,18,36
3,48,14,10
2,35,9,17
4,53,19,39
4,34,11,21
4,20,7,14
1,49,13,27
4,97,26,126
4,133,29,89
4,93,28,74
4,210,23,54
2,35,7,16
4,54,13,37
2,50,14,31
3,27,3,8
4,28,13,22
4,33,12,23
4,49,6,14
4,45,13,23
3,34,9,22
4,41,13,33
4,37,48,37
3,79,25,53
4,37,18,28
4,68,21,27
4,74,53,62
2,43,17,26
1,32,13,19
2,31,3,28
4,66,16,46
4,32,16,8
4,23,7,19
4,133,15,25
4,40,12,33
4,31,11,33
1,30,8,18
4,56,18,38
3,45,11,30
3,122,29,85
3,70,16,61
3,132,19,73
2,76,15,42
4,197,15,48
1,56,20,36
4,37,10,22
4,54,17,33
4,52,16,36
4,45,14,24
2,25,23,23
4,41,17,27
4,69,25,16
4,37,10,25
4,34,16,13
3,42,22,43
4,107,21,35
1,37,11,22
4,33,9,23
2,31,10,26
3,48,17,35
4,22,5,19
4,28,4,9
1,32,7,4
2,42,12,46
4,27,18,19
4,40,13,35
4,55,11,22
3,34,7,23
4,31,8,27
2,32,10,19
4,66,20,46
4,95,18,67
2,54,16,27
3,32,13,25
2,43,14,27
4,61,9,30
4,29,10,22
4,41,7,12
3,51,15,24
4,27,6,15
4,25,9,38
4,40,10,25
2,46,6,19
4,28,8,19
4,70,21,30
4,57,12,23
4,44,16,26
4,27,13,17
4,61,16,48
4,135,12,73
4,168,98,119
4,51,10,15
1,34,12,16
4,51,8,23
1,30,11,16
4,49,6,9
4,24,4,19
4,27,6,47
4,31,7,17
3,30,8,17
4,47,21,39
2,43,13,27
4,38,17,24
3,31,11,18
4,72,22,40
4,30,2,23
4,35,7,12
4,59,15,23
4,38,13,24
1,26,7,15
4,55,21,27
4,39,11,27
4,67,16,35
4,53,13,31
2,43,20,19
4,38,11,2
4,150,21,65
4,42,5,12
1,49,11,22
2,26,9,34
4,38,25,18
4,49,11,31
1,80,16,36
3,57,19,27
2,40,13,34
3,41,7,1
4,56,14,32
4,71,34,57
3,33,9,22
4,104,78,148
4,49,17,33
4,34,11,29
4,37,24,15
4,55,16,35
1,63,12,23
1,34,9,21
4,195,42,15
4,78,18,58
4,60,14,39
3,24,10,13
4,96,29,58
4,123,46,43
4,41,14,30
4,64,29,57
4,35,10,21
1,88,28,44
4,69,17,38
4,45,10,23
4,65,23,57
4,72,14,42
2,46,11,36
4,33,10,19
4,58,15,34
3,45,16,23
4,58,20,83
4,59,19,39
4,132,25,80
4,71,17,40
4,31,8,24
4,44,11,34
4,68,20,18
4,25,8,36
4,72,25,40
1,83,29,59
3,38,15,36
4,24,9,15
4,42,14,24
4,43,16,49
4,38,12,26
4,44,18,21
2,67,10,13
4,49,24,50
4,46,14,28
2,106,37,67
4,29,9,20
4,47,11,26
4,29,9,32
4,41,11,19
4,43,10,31
4,65,20,34
4,62,12,39
4,27,7,17
2,25,12,20
4,83,21,27
2,83,27,51
4,199,30,72
4,36,5,4
4,80,8,22
2,49,8,30
1,25,8,14
4,41,12,21
4,165,21,127
2,26,5,22
3,31,9,24
2,30,8,15
1,69,30,44
1,35,9,18
1,44,18,47
4,28,6,8
4,54,20,30
4,27,5,20
4,34,8,21
4,46,15,38
4,36,10,20
2,47,11,41
1,48,8,19
4,24,10,16
4,36,9,16
4,76,32,60
4,44,14,29
1,41,12,58
4,24,7,13
4,31,6,19
3,58,20,37
4,76,10,29
4,108,14,31
4,45,8,35
3,184,44,142
2,184,30,132
4,58,12,32
4,52,16,36
4,61,9,32
4,34,6,24
4,59,11,29
4,42,10,27
4,43,8,24
4,27,7,20
4,44,6,12
2,38,10,31
1,26,7,13
1,27,7,10
4,44,9,0
4,131,44,133
3,68,8,42
4,32,8,18
4,43,15,27
4,35,7,13
4,91,23,42
2,44,23,29
3,28,8,16
4,34,10,22
1,39,12,26
4,24,10,25
4,56,9,32
4,59,11,14
2,45,21,12
2,76,12,59
3,93,31,95
1,60,13,29
4,33,12,21
2,67,19,34
4,27,8,19
4,33,9,20
4,56,13,36
4,44,19,24
4,55,9,30
4,57,17,47
4,38,10,32
1,29,9,23
3,96,28,52
4,56,12,30
1,26,5,15
4,41,7,23
4,30,9,13
4,42,17,32
4,57,19,44
4,32,2,2
3,38,12,11
4,52,21,40
1,58,20,46
4,24,10,12
1,44,25,32
4,111,23,43
3,41,18,28
4,47,11,37
4,42,8,36
4,38,18,34
4,35,13,23
4,155,36,124
4,49,17,42
4,39,12,24
1,63,28,72
4,113,28,121
4,32,13,23
4,82,18,48
1,30,10,17
4,95,26,36
2,30,6,21
1,30,11,24
